HMDB	Compound.Name	Pipe.ID	Tau.Method	Z.Transformation	HAKN.Adjustment	N.Datasets	Predictability.rho	Lower.Predictability.rho	Upper.Predictability.rho	Pval.rho	Lower.pred.interval	Upper.pred.interval	Q	Pval.Q	I2	Lower.I2	Upper.I2	FDR.rho
HMDB0000729	alpha-Hydroxyisobutyric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.0794201291669645	-0.305276490069775	0.441830953574003	0.566923426912588	-1.01624318428284	1.17541867689659	18.4798985797703	0.000350160326563451	0.837661446730879	0.589727088248929	0.935765181851681	0.616613926482616
HMDB0000407	2-Hydroxy-3-methylbutyric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.310202763123845	-0.351701364551349	0.765316376944032	0.182743530337007	-3.27089820793679	3.91243769835887	9.66825796211226	0.00795361305638387	0.793137501312278	0.340965495749622	0.935068508420509	0.243360896497576
HMDB0000011	3-Hydroxybutyric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.239521616340113	-0.0973445230972459	0.527147620451378	0.10757467948085	-0.681282705084931	1.16981580853004	12.9317830114949	0.00478647516401274	0.768013428826224	0.366266966462391	0.915078169581053	0.168780962633748
HMDB0000112	gamma-Aminobutyric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.411006870642556	-0.499102125325671	0.889964261742418	0.196583122463477	-5.14786678882034	6.0215110913484	22.750240380148	0.00001147752032379	0.912088840971315	0.77255907673393	0.966020310809565	0.256780825036025
HMDB0003355	5-Aminopentanoic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.415715776228376	-0.0871815409360677	0.749759862141368	0.0764999747553861	-1.0819311481393	1.96693413026667	35.2595779699486	0.000000107371700323118	0.9149167354596	0.813680159313597	0.961146586009399	0.145181723392872
HMDB0000646	L-Arabinose	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.298895639115427	-0.0160285790936097	0.559869356668467	0.0549028838967771	-1.18329690523883	1.79990982902469	1.82991397759111	0.400533853163782	0	0	0.886311524995478	0.116186985803152
HMDB0002322	Cadaverine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.304346820977653	0.0791612769884348	0.499979782155817	0.0205862200035846	-0.226513102927713	0.855119546922411	12.8591346856663	0.0119849963347977	0.688937078755488	0.200811924267083	0.878926946095345	0.0776971813394828
HMDB0002199	Desaminotyrosine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.203546466096854	-0.153821633874933	0.513823768426142	0.133304897293477	-1.5350037112682	1.94786278708419	4.18208434103429	0.123558299877326	0.521769568256634	0	0.862481377364188	0.19461089284021
HMDB0000661	Glutaric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.206499677781074	-0.646942221192423	0.830282958790043	0.454572398080601	-5.36009438052289	5.77911905247942	27.565596210753	0.00000103325338718305	0.927445792040594	0.820976461198605	0.970595413721227	0.517076102816684
HMDB0000131	Glycerol	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.162620657544866	-0.27484509924404	0.544304516226443	0.32638367404406	-1.08731004915257	1.41546478805453	20.8695435680341	0.000112051835497436	0.856249850878622	0.646461833435137	0.941550567020245	0.394259924840833
HMDB0000123	Glycine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	7	0.193121990153016	-0.0931929319824733	0.44993622892238	0.148865827130652	-0.608750763002208	0.999906942974659	20.8908104137014	0.00191934572943642	0.712792377070022	0.375392329243258	0.867935949987373	0.209553515138038
HMDB0001844	Methylsuccinic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.256241803613848	-0.0264539754553976	0.500987754664769	0.0596738240281821	-1.03847771961017	1.56264158975953	2.17797347822264	0.336557341384584	0.0817151723848703	0	0.904479952771709	0.120843949020277
HMDB0000211	myo-Inositol	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.0508045015505867	-0.380596216672728	0.464044309577707	0.743830083624887	-1.21776640223997	1.31946296188687	21.649323993178	0.0000771608020517681	0.86142754383715	0.661986942424747	0.94319058043274	0.77802916792948
HMDB0000215	N-Acetyl-D-glucosamine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.113703878098779	-0.0654139924367611	0.28572314853223	0.13634560496418	-0.289712741134197	0.518108189572917	3.6932525733313	0.296549184928808	0.187707869842758	0	0.875620497896581	0.195515064871132
HMDB0000092	Dimethylglycine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.0956099189535825	-0.0418327113843686	0.229501187530976	0.125404130272243	-0.168363199582802	0.360168917472313	3.99816825809134	0.406253805780804	0	0	0.791940460305297	0.186061562849578
HMDB0000243	Pyruvic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	-0.116703103757053	-0.353508237251694	0.134159083020376	0.235604929942516	-0.745047728775328	0.510573142851568	6.37523610780153	0.0947149004891815	0.529429193009992	0	0.844442929334561	0.29504654070783
HMDB0000271	Sarcosine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.247539411609086	-0.272344503609859	0.655552511039458	0.177674061518794	-2.53562724020692	3.04120703878567	8.9080064803709	0.0116319083170015	0.775482875500027	0.271987425584631	0.930759521242862	0.238731111796324
HMDB0000273	Thymidine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.173839838681321	0.0354973293413835	0.3056451050851	0.0253483893588761	-0.11183210890849	0.463079021753154	4.85904045989296	0.302068987216366	0.176792201461085	0	0.828802197827598	0.0875963328477618
HMDB0000306	Tyramine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.222531564031407	0.0249333972983701	0.403395221235225	0.0355171356454737	-0.253015767241232	0.705651761101187	8.89666882851231	0.0637348057611453	0.550393515022085	0	0.833998089988469	0.099595219505897
HMDB0000666	Heptanoic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.405885972866294	-0.32358496941226	0.83273660987413	0.136788928169913	-3.70562630345032	4.56697800634122	6.94294056434758	0.0310713134624054	0.711937617575164	0.0212154174610214	0.915221451534288	0.195515064871132
HMDB0000703	Mandelic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	-0.0122778305968149	-0.194501819401942	0.170765332219528	0.801794061761705	-0.729952217787094	0.705395322599786	0.680771094187323	0.711495954677622	0	0	0.694405166027	0.832280527988386
HMDB0000511	Capric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	-0.0595450880308189	-0.387215246163662	0.281480003952497	0.538754604721225	-1.56844665092339	1.44921542527076	2.76426551268934	0.251042569069331	0.276480500581794	0	0.924739454821982	0.590682759393151
HMDB0000197	Indoleacetic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.0968834309898465	-0.170355654463618	0.350847139636199	0.372918618987357	-0.547890334943424	0.742266892035481	11.4226058782551	0.0222034004527454	0.649817209607601	0.0819800869794792	0.866421212712555	0.436938982762011
HMDB0000638	Dodecanoic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	-0.0416133111126925	-0.236605492792759	0.156601182506201	0.554119469767477	-0.487381943399745	0.40410723091522	3.7571687183196	0.288907588988146	0.201526408603296	0	0.877736415196555	0.605098460986085
HMDB0002000	Myristoleic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.143738065151718	-0.364021523730234	0.585633881748548	0.358253336309316	-2.43823374067119	2.72771459437822	6.68416236696921	0.0353632836017168	0.700785245749969	0	0.912454811609935	0.421565348329496
HMDB0013622	10Z-Nonadecenoic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.229651317263561	-0.12145142156286	0.529677361318162	0.105664426477547	-1.48944305954547	1.95708573875213	2.16894349074642	0.338080331231061	0.0778920665601465	0	0.904082273056272	0.16869232999047
HMDB0000772	Nonadecanoic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.314062288513301	0.116769975102157	0.487508367634185	0.021359502151359	-0.574077625846507	1.22416940348545	0.855709412613769	0.65190612576669	0	0	0.756879933263405	0.0787992444232569
HMDB0037397	17-Methyloctadecanoic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.276855984289262	-0.0643432579588941	0.560100732102203	0.0725445071473527	-1.43601697702211	2.00456465592362	1.88643175109651	0.389373642599128	0	0	0.889717648475294	0.142286508105101
HMDB0002212	Arachidic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.27528342022599	-0.0190501731979163	0.525708150929206	0.0563907455566519	-1.14620248253604	1.7113455518249	1.60204057076188	0.448870754136121	0	0	0.870140536201992	0.116626314673985
HMDB0000637	Chenodeoxycholic acid glycine conjugate	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.390058603029223	-0.109463582340353	0.732287523915704	0.0768326889311323	-2.16084240959674	2.98458071327285	6.22139048922722	0.0445699575430868	0.678528457028514	0	0.906866706609209	0.145181723392872
HMDB0000036	Taurocholic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.464935684036319	0.125388247299095	0.706983975764584	0.0290434251676964	-1.23091497090994	2.23809463329061	3.42821525516267	0.180124387050279	0.416606061422739	0	0.82279144160011	0.0915715656061769
HMDB0000711	Hydroxyoctanoic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.0983921125056112	-0.621295762525936	0.728036066899337	0.658233268414348	-4.40132550831845	4.59874847083468	9.36996428396775	0.00923289949202742	0.786552014566155	0.315309397013778	0.933458934171054	0.701944071394988
HMDB0002203	3-Hydroxycapric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	-0.0194361218990833	-0.261236238555178	0.224659190056161	0.819118476634276	-0.601706603258887	0.562829463521303	5.3220039029568	0.149680946672992	0.436302555446595	0	0.811340939039294	0.843846581589273
HMDB0000245	Porphobilinogen	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.0345773442794865	-0.361993902175302	0.420550693105467	0.75350093653855	-1.94572372492139	2.01490599354892	3.86541173116949	0.144755977856119	0.482590694317861	0	0.849045831846252	0.785136472042076
HMDB0000448	Adipic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.326254119311403	-0.0954921357584652	0.648696449006455	0.0964270570346213	-0.807110994679273	1.48437178238801	44.1932738219702	0.00000000584926460398374	0.909488488766102	0.818286701180019	0.954916157930961	0.161500531107065
HMDB0000152	Gentisic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.36921989721996	0.0409691904618377	0.625535015800559	0.0378495053601303	-0.517665501812954	1.29270462861049	12.64480119979	0.00547123826438792	0.762748345932887	0.348850297058217	0.91355544338993	0.099595219505897
HMDB0002302	Indole-3-propionic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.389466266573431	0.151442364058643	0.584799022445244	0.0115530370288561	-0.177752436097683	1.00009386016825	11.7710696407736	0.0191373757184892	0.660183813190226	0.113522022177948	0.869737270742313	0.0630795821775543
HMDB0000355	3-Hydroxymethylglutaric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.152374244367238	0.0663831510070466	0.236118597425598	0.0169317812231972	-0.122901264927063	0.430041705853635	0.201597518635537	0.904114959290976	0	0	0	0.070723802256037
HMDB0000216	Norepinephrine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.265910884468934	0.14188136187285	0.381720199984378	0.0120046838309975	-0.224608550248987	0.769525327010686	0.399567490542932	0.818907826620537	0	0	0.479336696738997	0.0631799693228205
HMDB0000510	Aminoadipic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.192893983236482	-0.00103213526904618	0.372837477149099	0.0507530992501434	-0.251823741138306	0.642506262505683	8.18285916685186	0.0851048774155663	0.511173305266734	0	0.820572859857009	0.114509058638753
HMDB0000126	Glycerol 3-phosphate	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.144920814157858	-0.30025458456771	0.538255351046407	0.383161600125501	-1.10705639873907	1.39895307472685	20.65059160745	0.000124413511247068	0.854725711639287	0.641867664715044	0.941070334121271	0.447021866813085
HMDB0001202	dCMP	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.0274050970605321	-0.0971717138213744	0.151136425642444	0.444662570306772	-0.437975149923974	0.492799071769034	0.332961347768019	0.846639179024307	0	0	0.375182342045486	0.507920007086815
HMDB0000026	Ureidopropionic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.407967744339941	0.0727315574392932	0.660376663151558	0.035400787776961	-1.21427667776295	2.08061818605709	2.71334302414275	0.257516492580938	0.262901895483017	0	0.923327007440381	0.099595219505897
HMDB0001008	Biliverdin	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.110486689132197	-0.00398270979921183	0.222098024692375	0.0533669406967203	-0.275648071177838	0.497527256634805	0.296252952212863	0.862322044910084	0	0	0.297761835121522	0.115066108122933
HMDB0001859	Acetaminophen	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	-0.0104838787819057	-0.405247346352408	0.387574803970226	0.924168390342822	-1.92138689798545	1.90041837217024	3.84084365302761	0.146545132468228	0.479281069297505	0	0.847846983165622	0.930988821267862
HMDB0010169	N-Palmitoylsphingomyelin	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.180296996113596	-0.140231130354387	0.466619866753296	0.136174840203048	-1.26927520286623	1.63385449600952	2.24286630190796	0.325812521340665	0.108283896236417	0	0.907243633147095	0.195515064871132
HMDB0003357	N2-Acetylornithine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.224868848822221	0.115905411065371	0.328484188496987	0.00482245500072652	0.000728365261299685	0.456828447437836	2.31905938638577	0.677301180483399	0	0	0.641295495801469	0.045397593627529
HMDB0000812	N-Acetyl-L-aspartic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.370364959317603	-0.0163431401410787	0.660689698260622	0.0539504096693607	-1.5545179283334	2.33220995431949	4.12857239922769	0.126908845828119	0.515571048148719	0	0.860441753209194	0.115066108122933
HMDB0000925	Trimethylamine N-oxide	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.198893896189936	-0.0943116549241952	0.460348991821667	0.118899419775858	-0.566260156426801	0.969421411474045	7.53508926793554	0.0566636801591814	0.601862712792792	0	0.867026731281886	0.181338221222399
HMDB0000259	Serotonin	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.124998479184952	0.0455853537874569	0.202841651065826	0.0154242245474507	-0.0145019092176841	0.265813247589248	0.415751307178058	0.936969763488964	0	0	0	0.0685422762096526
HMDB0000679	Homocitrulline	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.34547164891457	0.0169337121025977	0.60667925606024	0.045719787485542	-1.31203357160611	2.03261856893203	2.01878225519382	0.364440809983221	0.00930375484800146	0	0.896947712430819	0.111441981996009
HMDB0000086	Glycerophosphocholine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.0407895970770487	-0.687030039208773	0.727752855054357	0.860767504251382	-4.82019642568427	4.90182090864022	24.7590269181301	0.00000420383455855387	0.919221381090083	0.795349281163673	0.968115502793752	0.880110594234559
HMDB0000050	Adenosine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.250803764096489	-0.0818786881229428	0.533198120930001	0.103300579482455	-0.606687796364545	1.11922848489201	23.8223144816793	0.0000866992433970134	0.83209020252519	0.618162264499878	0.926163138247444	0.16741237336908
HMDB0001406	Niacinamide	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.316155413055861	0.0592448275500014	0.533786268246601	0.0275095259734119	-0.34336070579752	0.998100226001359	12.1644435095995	0.0161694100684743	0.671172791682298	0.146928925381273	0.873249326876614	0.0901718166058663
HMDB0000898	1-Methylhistamine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.160140989364431	-0.187672571713769	0.472268837708315	0.186595639214848	-1.42653256614004	1.74959535214186	2.95079455923912	0.228687855971386	0.322216453958858	0	0.929496911653709	0.245835965257871
HMDB0000089	Cytidine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.345472655057062	0.0584617177665091	0.579731920674021	0.0295175742613318	-0.393085561349954	1.11367284367818	19.0851491493659	0.000756239226742569	0.790412955712589	0.501228960508532	0.911930072808719	0.0915715656061769
HMDB0000014	Deoxycytidine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.0793472592928048	-0.263822147557906	0.404686713855129	0.5216474453957	-0.831334227909202	0.990363056531687	13.2925409424188	0.00404484271545358	0.774309515916067	0.387017904424982	0.916904270167535	0.578901433304984
HMDB0006029	N-Acetylglutamine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.0821698223586367	-0.254091967524998	0.400709107031609	0.499408497174927	-0.813763566326282	0.978474583857951	9.03658766340414	0.0288083680601827	0.668016278738795	0.0297653352047687	0.886405634449582	0.558764425117849
HMDB0013253	N-Acetylhistamine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.416323046200509	-0.249645685072325	0.814920799151235	0.111987304662262	-3.26351654283751	4.14998826256749	15.1391172936551	0.000515920101344539	0.86789190140972	0.621660228844787	0.953870697601128	0.174700195273129
HMDB0001149	5-Aminolevulinic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.129907656290328	-0.639200380632494	0.769096583145475	0.591242182501016	-4.74097812268588	5.00226996274498	22.9485924358168	0.0000103938505714175	0.91284868535647	0.775010739374235	0.966241270258987	0.640512364376101
HMDB0003459	D-Alanyl-D-alanine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.237797876275849	0.0595405516015201	0.401357743448921	0.0293723026188013	-0.434800252365653	0.919677651200515	0.83911477156539	0.657337702448588	0	0	0.752071901780864	0.0915715656061769
HMDB0002024	Imidazoleacetic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.292945215691697	0.0192481293814351	0.525797732178823	0.0424837211473518	-0.419751963771064	1.023321820416	6.88915153703844	0.0755160807126605	0.564532731807252	0	0.855629508258535	0.107389406233584
HMDB0000206	N6-Acetyl-L-lysine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.223715612068265	-0.145428731192983	0.538183810444161	0.166446069953881	-0.74929856832877	1.20442672898417	21.2165351347321	0.000286850322741449	0.811467802136463	0.560937069471582	0.91904488591538	0.227198885487048
HMDB0003431	L-Histidinol	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.260969702217545	-0.12648210017289	0.579334558359353	0.10028823094074	-1.53063964913032	2.06493703955615	3.94037092179056	0.139430994819857	0.4924335704185	0	0.852548779171739	0.166943213700135
HMDB0001185	S-Adenosylmethionine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.347896366667329	-0.218980695011749	0.739185839844027	0.116500412332071	-2.63817220484682	3.3642691179116	8.06434927038083	0.0177357192675505	0.751994868656581	0.179478716992182	0.925039671186591	0.178677598689075
HMDB0001257	Spermidine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	5	0.0919891029769125	-0.235058827989449	0.400326157138286	0.483212996621015	-0.746906409518072	0.931406207158232	19.4498179437447	0.000641090455634309	0.794342548008968	0.512462550990378	0.91324771533887	0.545112182138583
HMDB0001186	N1-Acetylspermine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.308475594033547	-0.286121982188747	0.731551472843254	0.154706254329892	-2.82941136859262	3.46713099380178	10.3735400267018	0.00559003341971484	0.807201785036551	0.395394926403128	0.938519947456021	0.214389885441932
HMDB0000802	Pterin	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	4	0.154422933985762	0.0488362270291005	0.256596368978457	0.0188776724041141	-0.0366704184950294	0.348006979707798	0.970876669449936	0.808298444858912	0	0	0.526855541318778	0.0746899212510602
HMDB0011170	gamma-Glutamylisoleucine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	TRUE	3	0.0285826333063143	-0.239879796523223	0.2929840492379	0.696652405585751	-1.16438954476311	1.2215703863884	1.86194195637036	0.394170793258115	0	0	0.88826712412274	0.737155452422132
